UID	Basal	Hillock basal	Hillock squamous	Aberrant basal	Deuterosomal	Ciliated-TB	Ciliated-Bronch	Ciliated-axon	Club-TB	Club-nasal	Club-Bronch	Goblet	Goblet-nasal	Tuft	Ionocyte	PNEC	SMG Basal	SMG Duct	MEC	Mucous	Serous	Serous-nasal	RASC	AT1	AT2-AT1 int.	AT2	AT2-prolif	AdvFB	PBFB	SPFB	IntFB	AF	iALF	LipoFB1	SCMF	ADM	cADM	ASMC	VSMC	cVSMC	LSMC	Pericyte	Chondrocyte	PC-prog	Mesothelial	PAEC	PArEC	SAEC	PCEC	CAP1	CAP1-int	CAP2	CAP2-int	PVEC	SVEC	SVEC-act	LEC	LEC-cycling	CD4 T	Treg	CD8 T	T-prolif	iNKT	NK	ILC1	B-lineage	B	Plasma	AM	AM-lipid	MT+ AM	AM-prolif	IM	tMDM	iMON	pMON	cDC1	maDC	Langerhans	pDC	Neutrophil	Mast	HSC	Megakaryocyte	Erythrocyte	Schwann
SLC18A2	0.1269	0.06886	0.1885	0.194	0.174	0.07135	0.1244	0.1554	0.04408	0.1003	0.06691	0.06384	0.06502	0.06552	0.3668	0.7997	0.0	0.0	0.1659	0.0	0.0	0.004421	0.08139	0.04661	0.1432	0.06811	0.08336	0.1422	0.1718	0.02585	0.04711	0.1213	0.1428	0.009243	0.08506	0.1762	0.08187	0.0795	0.08342	0.0579	0.06771	0.09232	0.1282	0.1972	0.1732	0.0501	0.1215	0.1272	0.1503	0.1623	0.1209	0.1626	0.07412	0.03945	0.1119	0.1194	0.1909	0.236	0.2356	0.4509	0.2699	0.1931	0.3677	0.3336	0.4202	0.4428	0.1535	0.01607	0.01631	0.008752	0.02156	0.05904	0.01651	0.1384	0.07189	0.05877	0.14	0.2867	3.318	0.7378	0.1572	5.504	1.411	1.695	0.02623	0.1271
DENND1B	2.126	1.421	1.168	2.553	1.547	1.893	2.415	2.853	1.911	2.424	1.762	3.076	2.054	3.183	1.907	2.706	1.881	1.925	1.068	2.099	0.6825	0.4459	2.383	3.242	2.497	1.731	1.48	0.5881	1.341	1.154	2.209	1.569	1.261	2.183	2.194	1.28	1.578	0.8576	1.387	1.92	0.8741	1.225	1.163	1.696	0.4762	1.676	0.8788	1.439	0.9761	0.4903	0.831	0.4971	0.8062	0.958	0.4433	1.098	0.7007	1.452	3.029	2.838	3.321	3.273	3.682	3.263	3.256	2.704	1.869	1.247	1.973	2.422	2.634	2.939	2.954	3.409	2.162	1.965	3.922	3.508	5.171	2.54	2.086	3.337	3.342	0.1398	0.451	1.802
AC009950.1	0.1374	0.05326	0.04476	0.1412	0.04549	0.09893	0.2752	0.4807	0.0159	0.1003	0.03384	0.1382	0.08867	0.2174	0.3668	0.06037	0.0	0.09697	0.2272	0.01241	0.01362	0.0176	0.01389	0.06181	0.06959	0.001884	0.004284	0.1991	0.2602	0.1603	0.254	0.3203	0.1712	0.2229	0.09681	0.2251	0.06586	0.2148	0.2474	0.1136	0.2536	0.2609	0.3634	0.2514	0.237	0.3547	0.3053	0.1272	0.2313	0.3446	0.3008	0.5262	0.4383	0.2642	0.2283	0.1509	0.228	0.2046	0.6825	0.9533	0.6094	0.4107	0.4156	0.6844	0.5369	0.4805	1.561	0.01607	0.1524	0.1683	0.138	0.2091	0.2297	0.2982	0.3744	0.7913	0.4684	0.3124	2.39	1.087	0.5002	0.1818	0.4019	0.0	0.02623	0.2662
IL1RL2	1.303	0.8756	0.2607	0.6115	0.1533	0.1915	0.052	0.5061	0.6422	0.6034	0.3734	0.8272	0.2086	1.639	0.2834	0.2451	0.0	0.354	0.1018	0.3812	0.003037	0.0	0.8752	0.4487	0.8798	0.3848	0.2586	0.09303	0.6132	0.4548	0.1106	0.3118	1.793	0.1496	0.1429	0.4476	0.08981	0.01356	0.1732	0.3051	0.1533	0.2709	1.376	1.523	0.8473	0.03911	0.1426	0.5639	0.07713	0.1623	0.02715	0.0177	0.03011	0.7448	0.3009	0.66	0.04233	0.07147	0.05703	0.01814	0.06448	0.06069	0.08143	0.0	0.09441	0.0	0.0	0.001615	0.01954	0.01166	0.1511	0.1845	0.3344	0.01733	0.468	0.1696	1.093	0.4348	2.678	0.01262	0.569	0.0	0.0506	1.012	0.0	0.0
GAB3	0.0	0.0	0.01293	0.2027	0.05665	0.00972	0.01913	0.123	0.003194	0.0	0.0038	0.0216	0.02473	0.0972	0.0	0.06037	0.0	0.007695	0.0	0.0	0.0	0.004421	0.04803	0.5812	0.2994	0.1054	0.07116	0.1129	0.56	0.2939	1.112	0.8514	0.6453	1.403	1.523	1.073	1.024	0.4017	1.305	1.568	0.8614	1.725	0.02217	0.08213	0.09493	0.4532	0.3467	0.8113	0.6845	0.5226	0.8943	0.7296	0.8264	0.5639	0.3813	0.6201	0.9266	1.188	1.777	0.972	2.094	1.42	2.433	2.609	1.979	1.616	1.323	0.03669	1.352	1.751	1.484	1.781	1.785	2.668	1.613	1.403	1.653	1.996	3.675	1.827	1.136	1.882	2.129	0.9378	0.6497	0.1271
SCN9A	0.4934	0.3794	0.1303	1.283	0.2143	0.183	0.7201	1.396	0.1997	0.3822	0.06691	0.1316	0.1574	1.173	3.875	1.636	0.0	0.06782	0.0	0.01241	0.004554	0.0	0.815	1.766	1.779	1.19	1.188	0.05242	0.1919	0.3462	1.143	0.8572	0.4567	0.7769	0.2832	0.3182	0.04152	0.0403	0.1177	0.08601	0.1637	0.06979	0.0	0.04165	0.1732	0.2006	0.3957	0.3127	0.4693	0.2942	0.1801	0.06385	0.04493	0.3012	0.06634	0.3648	1.568	2.763	0.04581	0.5415	0.0	0.1378	0.0615	0.04111	0.04798	0.02569	0.05949	0.03984	0.01954	0.1071	0.2548	0.6413	1.079	0.1331	0.02919	0.01704	0.672	0.8232	3.575	3.519	0.3778	0.0348	1.843	0.0	0.0	4.062
AC099342.1	0.0	0.0	0.0	0.1322	0.03425	0.004868	0.0	0.0	0.0	0.007399	0.00759	0.01443	0.00829	0.03313	0.0	0.04053	0.0	0.0	0.0	0.0	0.0	0.0	0.003484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02094	0.0	0.0	0.0	0.0	0.0	0.0	0.01222	0.0	0.0	0.0	0.0	0.0	0.01221	0.0	0.005752	0.0	0.0	0.01707	0.0	0.0	0.0	0.0	0.0	0.0	0.0107	0.0	0.02308	0.0	0.01639	0.0	0.02079	0.0207	0.0	0.0	0.0	0.07094	0.05154	0.02897	0.02867	0.1083	0.07547	0.07363	0.01467	0.0	0.2675	0.0	0.9037	0.01262	0.0	0.0	0.0	0.0	0.0	0.0
PHETA1	0.111	0.1296	0.1597	0.8164	0.2243	0.17	0.2018	0.05595	0.1078	0.2513	0.1481	0.2277	0.2651	0.1585	0.195	0.07995	0.2529	0.2475	0.03473	0.2924	0.05372	0.03499	0.149	0.8559	0.452	0.1001	0.1583	0.2268	0.2602	0.1892	0.1456	0.09193	0.1066	0.08987	0.12	0.2251	0.24	0.203	0.184	0.1672	0.2341	0.1579	0.3634	0.1408	0.07177	0.1808	0.1478	0.1119	0.09372	0.09953	0.1006	0.1412	0.1027	0.1153	0.182	0.1258	0.2462	0.2046	0.1011	0.0	0.0326	0.02051	0.0615	0.0207	0.03216	0.1937	0.1895	0.003228	0.2383	0.2419	0.3629	0.1632	0.4483	0.3076	0.1929	0.3075	0.6774	0.09213	1.956	0.04983	0.0	0.1662	0.5143	0.4926	0.02623	0.2662
PAK1	3.223	2.805	2.103	2.327	2.575	2.841	2.898	2.978	2.08	2.956	2.045	2.996	2.599	3.112	2.185	2.622	2.534	1.755	1.474	1.373	0.2183	0.1591	2.326	1.678	1.864	1.002	0.9844	0.9226	1.323	1.177	1.13	1.103	1.533	1.489	1.452	0.722	0.9517	1.328	1.051	1.258	0.8804	0.7175	1.912	2.326	1.148	0.01128	0.01148	0.08082	0.004395	0.0	0.02176	0.005923	0.01011	0.0	0.009667	0.0543	0.4249	0.4115	0.8074	2.35	0.8108	1.538	1.558	1.866	2.377	1.871	2.423	0.4239	0.7206	0.8027	1.603	2.15	2.188	1.008	3.673	3.412	4.143	3.358	4.821	3.222	3.552	4.71	2.803	0.2672	0.8972	0.7017
CARD9	0.0342	0.0	0.00648	0.01965	0.02293	0.02897	0.009595	0.03522	0.02849	0.01476	0.01514	0.0499	0.01653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02764	0.0157	0.03135	0.005644	0.01706	0.0	0.01136	0.07	0.02845	0.04158	0.007879	0.0	0.04922	0.037	0.01675	0.0	0.01222	0.02924	0.02292	0.0811	0.01113	0.0	0.02432	0.02248	0.005752	0.01653	0.004395	0.02272	0.0	0.005923	0.0	0.009965	0.01448	0.0069	0.03187	0.02422	0.0	0.0	0.0	0.04074	0.0	0.04111	0.04798	0.05092	0.0	0.0	0.7943	0.7287	0.4608	0.4836	0.4483	0.4377	0.5357	1.02	1.109	0.1504	1.608	0.02513	0.1867	0.1818	0.7001	0.4926	0.0	0.07761
GPR82	0.08402	0.05326	0.08206	0.245	0.06771	0.01938	0.01437	0.04217	0.04098	0.07938	0.02639	0.07076	0.09646	0.0972	0.1008	0.3933	0.0	0.06782	0.1342	0.03692	0.0	0.0	0.07809	0.05676	0.1645	0.04819	0.04644	0.103	0.0777	0.1603	0.1282	0.2774	0.1284	0.1989	0.1429	0.209	0.1966	0.1051	0.08342	0.07202	0.05664	0.0811	0.1076	0.3037	0.2981	0.04462	0.005752	0.04098	0.05611	0.07257	0.0538	0.08078	0.0596	0.03945	0.02881	0.0543	0.1036	0.09453	0.5694	0.5786	0.4253	0.3472	0.5361	0.3983	0.7355	0.3237	0.4926	0.003228	0.05786	0.07692	0.2729	0.1305	0.3344	0.05697	0.02919	0.2936	0.3847	0.1504	1.986	0.04983	0.03284	0.1183	0.1468	0.0	0.0	0.2882
ADCY7	0.01149	0.005415	0.06353	0.6308	0.1218	0.00972	0.1593	0.531	0.07779	0.1003	0.00759	0.09813	0.09646	0.4802	0.0	0.1371	0.0	0.02296	0.1018	0.03692	0.001519	0.004421	0.7037	1.091	1.34	0.7412	0.7797	0.4306	0.6858	0.2119	0.4279	0.4495	0.253	0.207	0.1085	0.07308	0.0	0.02699	0.09495	0.1406	0.0	0.0811	0.0	0.04165	0.06006	0.0	0.01148	0.008289	0.0	0.005714	0.01092	0.0	0.005062	0.0	0.004841	0.0069	0.0107	0.02422	1.128	1.25	1.494	1.149	1.776	2.568	1.641	0.5352	0.743	0.03512	1.457	1.598	1.661	1.64	1.841	2.193	1.85	2.319	2.007	0.9435	3.04	1.927	0.9928	1.476	1.478	0.1398	0.451	0.1513
FAM198B-AS1	0.02855	0.005415	0.0	0.4616	0.06771	0.04796	0.2713	0.2956	0.0595	0.0	0.00759	0.125	0.0	0.456	0.0	0.06037	1.227	0.0	1.487	0.02472	0.003037	0.0	0.04127	0.1114	0.07712	0.009394	0.04228	0.1804	0.628	0.6791	0.08373	0.2422	0.3115	0.5101	0.1875	0.05516	0.0	0.3384	0.01222	0.0579	0.0	0.0	0.0	0.0	0.01221	0.1657	0.03417	0.7234	0.2351	0.01707	0.07997	0.02355	0.0885	0.3214	0.3244	0.3211	0.3341	0.2256	0.0	0.03605	0.0	0.02051	0.0	0.0	0.09441	0.0	0.0	0.0	0.02278	0.02322	0.7441	0.551	0.8977	0.05697	0.6898	0.3685	0.1787	0.1504	2.034	0.0	0.3778	0.0	0.6353	0.0	0.0	1.087
CCSER1	4.491	3.115	1.788	4.047	1.881	1.922	2.25	3.283	3.333	3.211	2.474	3.689	2.379	5.082	2.295	5.235	5.061	4.047	4.848	4.495	3.005	1.741	3.706	2.071	3.593	2.864	1.429	0.03168	0.03381	0.09464	0.0	0.0	0.0	0.01843	0.3921	0.0	0.08981	0.3276	0.2055	0.6817	0.2919	0.4473	0.0	0.54	1.234	4.525	3.035	3.98	3.688	2.902	2.312	1.503	1.514	3.322	4.059	4.175	0.4643	2.035	0.265	0.8558	0.0	0.5583	0.462	0.3336	1.097	0.5529	4.205	1.984	0.01954	0.09347	0.7419	0.9383	1.986	0.6673	1.663	1.337	4.719	3.901	5.974	2.645	0.1271	3.665	3.521	0.5933	0.1743	0.5825
TBC1D4	0.5457	0.3067	0.06353	0.788	0.3013	0.1215	0.2308	1.161	1.056	0.5231	0.3011	0.9106	0.3588	2.032	4.546	1.656	1.446	0.7153	1.771	0.4002	0.4902	0.3895	1.546	0.9758	1.192	1.827	1.231	0.8174	1.35	2.239	2.804	2.056	0.9857	2.163	1.608	1.521	1.101	0.4221	1.912	2.63	1.427	3.052	1.82	2.411	0.2981	1.782	1.783	3.315	2.828	2.247	3.199	3.157	2.788	2.332	2.752	2.819	2.282	2.575	2.565	3.339	2.198	1.495	2.534	0.4296	1.255	2.019	0.341	0.003228	1.581	2.099	1.542	2.183	1.571	2.479	0.4026	0.5076	1.221	5.279	4.854	3.72	0.03284	0.7724	3.099	0.1398	0.1743	0.734
LINC02240	0.05099	0.005415	0.01293	0.09566	0.4776	0.3568	0.3527	0.501	0.06563	0.0	0.00759	0.1183	0.04904	0.3283	0.0	0.1921	0.468	0.02296	0.1342	0.01241	0.03455	0.004421	0.02764	0.03124	0.03908	0.005644	0.0	0.01064	0.0777	0.01943	0.02845	0.0313	0.0	0.0	0.03707	0.05516	0.0	0.0	0.01222	0.02924	0.03425	0.01187	0.01113	0.0	0.02432	0.01128	0.02287	0.04098	0.008776	0.0114	0.02176	0.01182	0.005062	0.02478	0.1734	0.06095	0.05273	0.1832	0.1119	0.0	0.1262	0.02051	0.04129	0.0	0.04798	0.6387	0.3249	0.07247	0.02278	0.008752	0.007221	0.03571	0.005523	0.03445	0.0	0.02548	0.04259	1.129	1.959	0.0861	0.06495	0.0	0.0	0.0	0.0	0.4909
TRIM36	0.1216	0.03219	0.0573	0.5788	0.4609	0.3681	0.8459	0.9332	0.1574	0.08638	0.06328	0.2461	0.04098	0.2739	0.5202	0.5559	0.8209	0.1878	0.03473	0.2085	0.121	0.02632	0.4516	0.5128	0.5198	0.255	0.3286	0.0	0.0777	0.08237	0.3771	0.169	0.007879	0.2544	0.04922	0.07308	0.0	0.5013	0.1177	0.3521	0.3383	0.1579	0.0	0.0	0.2679	0.005653	0.0	0.01653	0.004395	0.0	0.0	0.005923	0.0	0.0	0.004841	0.0	0.04233	0.01216	0.06817	0.03605	0.2699	0.1189	0.0615	0.1948	0.1973	0.2162	0.07879	0.008056	0.4427	0.5221	0.4073	0.7905	0.5576	0.9216	0.2498	0.2438	0.6774	0.5691	2.023	1.163	0.03284	0.06878	0.1698	0.0	0.0	0.175
LINC02356	0.05099	0.01618	0.0	0.01965	0.03425	0.0667	0.03331	0.0628	0.01906	0.07234	0.01137	0.01443	0.04098	0.0972	0.0	0.04053	0.0	0.03807	0.2569	0.03692	0.0	0.02197	0.03447	0.1498	0.05442	0.02244	0.05473	0.06268	0.01136	0.09464	0.08373	0.082	0.007879	0.0	0.02482	0.037	0.04968	0.02699	0.0	0.0	0.03425	0.01187	0.06551	0.1408	0.01221	0.1657	0.07851	0.1042	0.1142	0.06711	0.0538	0.1031	0.1074	0.1696	0.1474	0.1002	0.1136	0.1059	0.0	0.01814	0.01639	0.0	0.0	0.0	0.01617	0.0	0.02011	0.01127	0.1225	0.1447	0.2548	0.2298	0.2059	0.3309	0.256	0.2866	0.5533	0.09213	1.46	0.4531	0.06495	0.1818	0.1233	0.0	0.0	0.07761
DPF3	0.05655	0.01081	0.0	0.03903	0.1004	0.00972	0.0286	0.0628	0.0	0.02937	0.03384	0.0216	0.05705	0.03313	0.1008	0.06037	0.0	0.1326	0.06865	0.1758	0.003037	0.004421	0.01043	0.03638	0.0079	0.015	0.004284	0.0	0.1203	0.2398	0.1194	0.1406	0.1989	0.1072	0.6611	0.1927	0.5587	0.203	0.1064	0.2931	0.08959	0.03532	0.2922	0.3868	0.1401	0.07719	0.1109	0.6877	0.3466	0.3491	0.2693	0.1519	0.1446	0.9554	0.6397	0.7326	0.2002	0.1506	0.8007	0.4103	1.359	1.221	1.277	0.4903	1.476	1.14	1.178	0.02879	0.07041	0.09895	0.218	0.2126	0.1169	0.2839	0.02919	0.08324	0.00862	0.2604	2.364	0.8191	0.0	0.1344	0.4592	3.415	1.335	0.175
LPCAT2	1.792	1.23	0.4342	1.015	0.1429	0.1305	0.07046	0.3243	0.4092	0.9491	0.2636	0.4457	0.5751	1.722	1.374	0.1371	1.341	0.7153	2.636	0.23	0.2117	0.1827	0.8444	0.2594	0.5198	0.4063	0.4961	2.049	1.428	1.513	1.976	1.861	0.9036	2.075	1.536	2.284	1.469	0.0795	0.4586	0.4634	0.2824	0.5567	0.789	0.8984	0.4039	2.86	0.5175	1.702	0.8475	0.2988	0.1801	0.245	0.1354	0.9733	2.049	1.748	0.1333	0.5347	0.1438	0.1056	0.04863	0.02051	0.08143	0.0	0.7835	1.068	0.2071	0.02244	2.528	2.957	2.595	2.673	2.824	3.268	2.077	2.946	2.469	2.341	4.001	0.1446	2.879	3.298	2.192	0.0	0.0	2.267
CMTM1	0.2239	0.2022	0.09428	0.8108	0.3744	0.2043	0.3413	0.2483	0.1107	0.207	0.05963	0.1708	0.2651	0.3283	0.2834	0.21	0.2529	0.07516	0.397	0.01241	0.0	0.004421	0.09452	0.1546	0.1645	0.04271	0.2799	0.09303	0.4641	0.5952	0.2215	0.2687	0.3304	0.6818	0.2201	0.2879	0.524	0.1549	0.5283	0.3751	0.3199	0.4903	0.2553	0.5254	0.1512	0.5722	0.7816	0.524	1.071	0.8869	0.9379	1.035	0.9653	0.5157	0.8668	0.6111	0.5178	0.8715	0.6457	0.5034	0.8661	0.9705	0.7751	0.6844	1.05	0.4428	0.2756	0.009662	0.2713	0.2689	0.3431	0.5808	0.3819	0.1171	0.5152	0.2866	0.9919	0.1787	2.58	0.276	1.693	1.061	1.012	0.2672	0.0	0.9281
WDFY2	3.184	2.485	1.717	2.313	2.007	2.079	2.795	3.189	1.509	2.382	1.009	2.13	1.496	3.112	2.138	2.999	1.954	1.645	3.376	1.294	0.6274	0.3274	2.312	2.886	2.171	1.461	1.359	2.304	2.103	1.687	3.188	2.324	1.881	2.522	2.138	1.908	1.217	2.646	2.539	3.039	2.658	2.141	3.615	3.786	1.197	1.448	1.24	1.908	1.515	2.189	1.973	1.308	2.085	1.362	1.2	1.564	2.522	3.195	2.657	3.544	2.332	2.492	3.301	2.578	3.054	3.927	4.353	0.04768	2.289	2.796	2.58	3.548	3.278	3.827	2.929	3.244	3.038	2.066	5.241	3.832	2.162	3.558	4.054	1.337	0.8685	2.747
AL022316.1	0.04542	0.07402	0.04476	0.02937	0.04549	0.03374	0.052	0.007114	0.003194	0.05816	0.04864	0.05689	0.04098	0.03313	0.0	0.04053	0.0	0.007695	0.0	0.0	0.0	0.0	0.0	0.0	0.03908	0.003765	0.0	0.01064	0.0	0.02585	0.02845	0.02094	0.0	0.0	0.01246	0.01862	0.0	0.0	0.04826	0.02924	0.03425	0.01187	0.01113	0.04165	0.0	0.1247	0.01719	0.008289	0.0	0.0114	0.01092	0.005923	0.04983	0.05878	0.009667	0.01377	0.0	0.01216	0.01159	0.0	0.01639	0.0	0.04129	0.0	0.06362	0.02569	0.02011	0.01127	0.08284	0.02322	0.06026	0.08957	0.1522	0.0901	0.0578	0.1388	0.411	0.06207	0.9427	0.01262	0.0	0.4884	0.0506	0.0	0.0	0.0
PHTF2	2.067	1.367	0.717	1.19	0.597	1.135	1.346	1.966	1.156	1.542	0.7329	1.441	0.8762	2.509	2.809	1.851	0.8209	0.5192	2.335	0.8087	0.03306	0.03499	1.729	1.71	1.525	0.8612	1.265	0.7991	1.75	2.033	1.426	1.313	1.811	1.88	2.121	1.652	1.88	1.858	1.932	2.253	1.47	1.725	3.396	3.542	0.9588	1.329	0.7715	1.924	1.29	0.7438	1.04	0.7858	0.9231	1.441	1.634	1.836	1.883	2.519	3.563	3.386	2.89	3.29	3.808	2.469	2.868	3.518	3.901	0.09685	1.906	2.637	1.878	2.934	2.461	3.284	2.003	3.153	2.754	2.588	4.457	2.094	0.9419	3.412	2.792	3.891	0.2871	1.516
ZNF710	0.9675	1.032	1.066	2.106	1.096	1.039	1.258	1.787	1.198	1.367	0.9155	1.993	1.408	2.024	1.563	1.344	1.954	1.147	0.2569	0.8369	0.161	0.1271	2.381	1.92	2.304	1.987	1.422	0.2893	0.3964	0.8039	0.791	0.8158	1.078	0.8661	1.327	0.8102	0.7512	0.1791	0.734	1.163	0.6046	0.9573	0.3283	0.5106	0.4039	0.506	1.362	1.002	1.292	1.801	1.792	1.715	1.585	0.9162	0.4785	0.602	0.869	0.9869	1.196	1.227	1.453	1.58	1.938	2.408	1.808	2.013	1.692	0.1459	0.9192	1.286	2.097	2.244	2.593	2.067	2.759	3.126	3.628	2.982	3.859	2.388	2.078	1.514	1.933	0.2672	0.052	0.7812
ITGB2-AS1	0.0342	0.03219	0.2278	0.03903	0.04549	0.08521	0.01437	0.03522	0.2025	0.1209	0.3347	0.3235	0.4889	0.1883	0.0	0.04053	0.0	0.1878	0.03473	0.02472	0.0	0.0	0.07478	0.0	0.05442	0.00752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0147	0.0	0.0	0.0	0.0	0.0	0.005653	0.0	0.0	0.0	0.0	0.0	0.005923	0.0	0.0	0.004841	0.0	0.0	0.01216	1.123	1.457	1.028	0.8835	1.224	0.8897	0.8839	0.1709	1.29	0.001615	0.0	0.0	0.02867	0.05518	0.09632	0.01158	0.7698	1.024	0.9832	0.5035	1.82	0.09799	0.7577	0.05189	0.1698	0.0	0.02623	0.02634
TRPM4	0.5298	0.6863	0.8917	1.168	0.6421	0.7738	0.6965	0.8915	1.017	1.002	0.9033	1.234	1.548	1.354	0.3668	0.2277	1.881	0.9167	0.1969	1.759	0.1097	0.306	0.9637	1.013	0.9471	0.3453	0.4839	0.2359	0.1819	0.3766	0.2858	0.3203	0.07692	0.2387	0.4205	0.2568	0.2185	0.4523	0.5367	0.7448	0.4776	0.5966	0.5428	0.1215	0.216	0.9043	0.9098	0.6877	0.597	1.0	0.9746	1.162	1.155	0.7889	0.5954	0.4932	0.5027	0.3931	0.01159	0.0	0.0	0.0	0.02079	0.0	0.01617	0.0	0.02011	0.1134	0.4233	0.4274	0.388	0.4692	0.5763	0.9123	0.2436	0.1847	0.5115	1.227	2.607	0.276	0.06495	0.0	0.07525	0.1398	0.0	0.2662
YWHAH	1.982	2.251	2.406	2.821	4.521	3.002	3.203	2.178	1.238	2.424	1.83	1.692	3.144	2.55	3.787	2.75	1.722	1.038	1.396	0.8984	0.2809	0.3622	1.05	2.526	2.57	0.9251	2.567	2.936	2.235	2.542	0.8076	1.458	1.996	1.563	0.8255	1.837	1.911	3.515	2.268	1.081	2.769	2.3	2.045	1.099	2.901	2.564	4.192	1.877	3.458	3.473	2.698	2.904	3.019	2.437	3.161	2.664	3.946	3.447	1.991	1.147	2.034	3.294	0.7751	1.397	1.712	3.039	1.777	0.0694	3.85	3.741	3.441	4.197	3.51	1.764	1.569	1.825	4.618	2.277	5.094	1.526	0.299	1.221	3.209	5.23	1.728	2.463
LINC01762	0.07856	0.01618	0.01293	0.07703	0.04549	0.07135	0.2102	0.3014	0.04098	0.03662	0.01137	0.04287	0.06502	0.1282	0.0	0.07995	0.0	0.08247	0.37	0.06101	0.001519	0.008828	0.05476	0.1498	0.1142	0.03169	0.008556	0.1129	0.1617	0.2062	0.009547	0.082	0.03897	0.01843	0.07321	0.07308	0.03331	0.09234	0.1064	0.1803	0.1324	0.02364	0.02217	0.06203	0.02432	0.5646	0.2089	0.3127	0.1972	0.3081	0.5306	0.26	0.5942	0.1696	0.02881	0.1321	0.08346	0.1724	0.2455	0.2353	0.1854	0.1931	0.5215	0.4141	0.2529	0.1477	0.1535	0.006449	0.07664	0.189	0.4529	0.2967	0.3123	0.2743	0.08585	0.1543	0.171	0.9922	1.647	0.0	0.1271	0.2125	0.1698	0.3843	0.1266	0.1984
RAB12	1.362	1.294	1.139	1.628	1.09	1.135	1.392	1.586	1.08	1.42	0.8766	1.752	1.421	2.119	1.291	1.243	0.8209	0.7153	1.664	0.643	0.06393	0.03067	1.131	1.585	1.541	0.6813	1.138	0.637	1.573	1.575	1.318	1.544	1.542	1.895	1.741	1.852	1.718	0.7238	1.835	1.881	1.523	1.819	0.8146	1.393	0.8541	2.255	2.108	2.269	2.063	2.067	2.324	2.092	2.328	2.089	2.19	2.164	1.635	1.731	1.313	1.615	1.41	1.357	1.91	2.043	1.702	2.508	2.011	0.05391	0.9754	1.146	1.409	1.408	1.698	1.798	2.027	2.179	1.884	2.878	3.736	1.917	0.7178	1.438	1.899	0.5933	0.2653	1.507
ASPH	3.75	3.232	2.755	3.774	2.193	2.278	2.168	2.633	2.913	3.667	2.835	3.698	3.243	4.297	1.85	3.072	2.755	2.391	3.898	3.508	0.7041	0.66	3.645	3.291	4.262	3.463	3.338	3.047	3.109	3.265	2.567	2.836	2.728	2.91	2.74	3.064	2.48	2.737	2.374	2.508	1.936	2.049	2.663	3.199	2.19	0.3503	0.1736	2.501	0.106	0.05063	0.03252	0.01182	0.06929	0.4767	3.147	2.083	2.306	2.674	0.1956	0.5415	0.1561	0.4566	0.7504	0.6044	1.785	1.573	1.037	0.05391	1.739	2.038	3.349	3.669	3.534	2.732	2.864	1.078	1.554	2.012	5.189	3.927	4.346	0.1818	2.754	0.3843	0.1743	3.065
CYSLTR1	0.5218	0.3919	0.5	0.08638	0.03425	0.00972	0.009595	0.007114	0.01906	0.1613	0.1169	0.0216	0.1499	0.2174	0.1008	0.1371	0.0	0.03054	0.0	0.0	0.0	0.0	0.07809	0.06685	0.1856	0.3032	0.1312	0.03168	0.1819	0.0386	0.0	0.0	0.09922	0.02755	0.1765	0.7778	0.1211	0.05348	0.1402	0.02924	0.0	0.0	0.07615	0.02097	0.04824	0.3414	0.4174	0.5806	0.4241	0.3847	0.1607	0.26	0.4003	1.248	1.492	1.272	0.0	0.03618	2.101	2.612	1.068	1.052	1.478	1.299	2.007	1.358	2.557	0.6112	1.226	1.319	0.4503	0.8849	0.7343	0.5291	0.8861	1.482	0.9433	0.1504	2.604	2.533	0.352	1.52	1.402	0.0	0.0	0.02634
AC098679.6	0.0	0.0	0.0	0.0	0.01151	0.0	0.0	0.0	0.0	0.0	0.0038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03473	0.0	0.0	0.0	0.0	0.0	0.0079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005653	0.0	0.008289	0.0	0.0	0.0	0.0	0.0	0.004991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004012	0.01651	0.0	0.007352	0.0	0.0	0.0	0.3053	0.0	0.0	0.0	0.0	0.0	0.0	0.0
