UID	aCap	Adventitial FB	Alveolar FB	Alveolar macrophage	Arteriole	AT1	AT2	B cells	Basal	CD4	CD8/NKT	cDC1	cDC2	Ciliated	Differentiating ciliated	gCap	Inflamed	Inflammatory monocyte	Interstitial macrophage	KRT5-/KRT17+	Lymphatic	Mast	Mesothelial	moDC	Monocyte	Monocyte-derived macrophage	MyoFB	MyoFB - Activated	NK	pDC	Pericyte	Plasma	PLIN2+ FB	PNEC	Proliferating - Epi	Proliferating - Imm	Secretory - SCGB1A1+/MUC5B+	Secretory - SCGB1A1+/SCGB3A2+	Secretory - SCGB3A2+	SMC	Systemic venous	Transitional AT2	Venule
FUT6	0	6.51E-05	0	0	0	0	0.003755708	0	0.002680459	0.001203171	0	0	0	0.001964324	0.018925096	0	0	4.10E-05	8.75E-05	0	0	0	0	0.000134104	0	3.20E-05	0	0	0	0	0	0	0	0	0.0193401	0	0.142715829	0.006462618	0.00595235	0	0.000108156	0.001091084	0
CXCL1	0.017183041	0.124965911	0.19798706	0.05834143	0.052778865	0.02861348	0.241875328	0.003707964	0.54887451	0.02296634	0.017640784	0.049118282	0.015048363	0.02021672	0.732033906	0.054577039	0.298120807	0.084252982	0.062869843	0.502172968	0.061241072	0.021762711	0.881652716	0.190082446	0.098165186	0.137704158	0.039517447	0.051114741	0.028965667	0.007747277	0.016485228	0.054619321	0.421658162	0.190794008	0.469526891	0.094793036	1.408775591	0.967885365	0.443551367	0.015699421	0.045334989	0.179229925	0.023233817
SLC4A4	0.006080954	0.062169897	0.020590022	0.001142574	0.01636853	0.086683225	0.708690034	0	0.845881746	0.008811383	0.063401607	0.005541754	0.004770449	0.058325364	0.640212766	0	0	0.003598547	0.003541437	0.295736694	0.001930927	0.006738692	0.725821807	0.002094734	0.002027702	0.002991043	0.094604574	0.034625977	0.124918206	0	0.139667795	0.007521979	0.025687439	0.090154296	0.559161844	0.019175737	1.383396607	0.78052202	0.428592614	0.044438699	0.012989657	0.398312441	0.010812714
B3GALT5	0	0	0.001144422	0	0	0	0.001601265	0	0.014093943	0	0.001477832	0	0	0.000341828	0.083540359	0	0	0.000151192	0.000113488	0	0	0	0	0	0	7.26E-05	0	0	0	0	0	0	0	0	0.007027488	0.000186083	0.246495128	0.054734372	0.005186241	0	7.32E-05	0	0.00017986
CRISP3	0	0	0	0	0	0	0.000241739	0	0.004649958	0	0.000462557	0	0	0.002774693	0.021540501	0	0	0.000630682	0	0	0.000234782	0.000455615	0	0.000557492	0.00021554	0.000403928	0	0	0	0	0	0	0	0	0.007237643	0.001689084	0.22209784	0.001016858	0.000348602	0	2.61E-05	0	0.000115114
CHP2	0	0	0	0.000170371	0	0	0.001964318	0	0.011793178	0	0	0	0	0.002330862	0.028945561	0	0	4.33E-05	0	0	0	0.0002268	0	0.000233872	0.000231892	0.000291503	0	0	0	0	0.004004451	0	0	0	0.018521812	0.000174566	0.2038016	0.016292573	0.005367321	0	0	0	0
AP000851.1	0	0	0.000726443	0	0	0	0.000226217	0	0.003256722	0	0	0	0.00049481	0.000665087	0.024911022	0	0	0.000222085	0	0.002639429	0	0	0	0	0.000436419	0.000287552	0	0	0	0	0	0	0	0	0.009068945	0.000273454	0.100108893	0.00911618	0.023394452	0	9.89E-05	0	0.000246708
PLEKHS1	0.00038115	0.000506679	0.000316226	0.003137736	0.000945611	0.000551104	0.025667661	0.00151314	0.215474205	0.006412887	0.003143619	0.002344202	0.004689718	0.836924093	0.785678853	0	0.050375972	0.002257251	0.002865377	0.057805684	0.002224556	0.002027245	0	0.003134057	0.001761964	0.003464737	0	0.000647606	0.002566809	0.001984723	0.004949645	0	0.015983161	0.086066702	0.336288129	0.006984737	1.053477962	0.228614179	0.182797522	0.002729876	0.003161244	0.010744539	0.000304676
MUC5AC	0	0	0.002358114	0.000158076	0	0	0.000602245	0	0.002272246	0	0	0.016648715	0.000606781	0.007692254	0.062226387	0	0	0.001668076	0.001574769	0.002101664	0	0.002505084	0	0.002235269	0.001483688	0.000773997	0.024998861	0	0	0	0.008393638	0.00336518	0	0	0.049142239	0.000705465	0.261460004	0.006543405	0.01480734	0	0.000436264	0	0
GCNT3	0.000173014	0.000531486	0	5.70E-05	0	0	0.02181985	0	0.029746175	0	0	0	0	0.007896811	0.035345934	0	0	0	0	0.036312655	0	0	0	0	0.000128004	0.000561964	0	0	0.000597433	0.013207602	0	0	0	0	0.007381445	0.000110201	0.161525177	0.003774331	0.017803115	0	0.000455434	0.022781291	0
BPIFB2	0	0	0	0	0	0	0.000891492	0	0	0	0	0	6.48E-05	0.000387272	0.012412854	0	0	7.24E-05	0.000162066	0	0	0.000598376	0	0	0	0.000199157	0	0	0	0	0	0	0	0	0.004874369	0.000603397	0.105969944	0.001524619	0.001232195	0	0.00036896	0	0
RIMS1	0.038091646	0	0.004465529	0.000225772	0.031099188	0	0.062380158	0	0.013942998	0.002791825	0	0	0	0.003630813	0.064585122	0.072111625	0	0.000572459	0.000425902	0	0.002480232	0.004650468	0.027168373	0.000317545	0.000696878	0.000541551	0	0.008642034	0	0	0.000490729	0.022520754	0.001452651	0	0.068459588	0.001258002	0.379332163	0.168489803	0.130225218	0.001434669	0.002021654	0.010218281	0.042147766
BPIFA1	0.013618258	0.004993217	0.016759129	0.012650272	0.006193478	0.029234115	0.018370651	0.017663969	0.020833885	0.037148569	0.046100225	0.018076181	0.008389339	0.01874665	0.198902783	0	0	0.020212588	0.017001983	0.009033755	0.002600786	0.018002373	0.019220952	0.013812566	0.016428102	0.011375918	0.014395335	0.020514861	0.017449025	0.003425942	0.021813793	0.014502753	0.00015625	0.135817223	0.158363178	0.010111804	0.630761917	0.07774107	0.117408481	0.016712635	0.008189849	0.03029932	0.017015399
B4GALNT2	0	0.000118522	0	6.58E-05	0	0.009941626	0.009255266	0	0.041207503	0	0	0	0	0.005091627	0.052915402	0	0	0.000143479	0.000333128	0.031597222	0	0.001849733	0	0.000248303	0	0.000275564	0	0	0	0	0	0	0	0.028699754	0.036860548	0	0.191169038	0.04747607	0.033779309	0	9.87E-05	0.008806406	0
BMPR1B	0	0.013277008	0.000980576	0.000733589	0.000683105	0.058532462	0.024259311	0.00579442	0.163885486	0	0.00027495	0	0	0.252568813	0.310375255	0	0	0.000653031	0.002738938	0.032180102	0	0.000469064	0.022605909	0.000749923	0.001142438	0.000972247	0	0.041960928	0	0.001996186	0.00136818	0	0.040620213	0.232351089	0.192194208	0.001305319	0.676590611	0.40376509	0.206992208	0.005446951	0.002007459	0.061131239	0.031954031
SLC5A1	0	0	0	0.000308029	0	0.095821833	0.000325518	0	0.011278844	0	0	0	0	0.000870761	0.045538753	0	0	0.000182917	0	0.002733123	0	0	0	0.000322668	0.000253259	0.000161123	0	0	0	0	0	0	0	0	0.011556175	0	0.212862428	0.003307475	0.003340358	0	0	0.010805744	0
FUT2	0.000371084	0	0.002480946	8.42E-05	0.00046186	0.000669423	0.028122284	0	0.091990489	0	0	0	0.000352479	0.107830742	0.146519302	0	0	0.000268242	0.00104123	0.07415889	0	0	0.000219597	0	0.00013609	0.000760128	0	0.006421121	0	0	0	0	0	0.090915575	0.087456658	0.000780452	0.358063995	0.064206195	0.096930408	0	0.003391139	0.050859063	0.000264454
S100P	0.016061352	0.024754624	0.005116427	0.221387783	0.011308464	0.022619051	0.127637454	0.001298651	0.230859179	0.003875167	0.017016938	0.005112514	0.009952483	0.130666307	0.375506285	0.01133877	0	0.036862375	0.019604291	0.032165672	0.07823599	0.028627147	0.002646746	0.007836252	0.118609152	0.113979882	0	0.003287743	0.064516027	0.016745233	0.002493928	0.007719756	0.000258135	0.05928134	0.244668691	0.060431556	0.894928429	0.320526484	0.332048941	0.003042008	0.006636668	0.087427741	0.006856572
LINC02300	0.00013115	0	0.000777492	0.000162746	0.008063639	0	0.004493677	0	0.010511263	0.001327746	0.000606485	0	0.000227802	0.255362993	0.163470266	0.009626231	0	0.000285753	0.000359255	0	0	0.000472938	0	0.00036407	0	0.000400887	0	0	0	0	0	0	0	0	0.053172774	0	0.385189053	0.014145305	0.00902244	0	0.000224577	0.00177872	0
HSD17B2	0.000111688	0.005687638	0.018342768	0.000149025	0.000531237	0	0.016200186	0	0.010711002	0	9.46E-05	0	0.000164651	0.003840555	0.114992335	0	0	0.000142407	0.000429999	0.002077081	0.016653659	0	0.04578099	0.000248411	0.000583655	0.000190355	0.020623116	0.009661704	0	0	0.007064068	0.000656249	0.001744772	0	0.040529209	0.000285678	0.363428099	0.138816721	0.034889334	0.006602806	0.000378405	0.000527124	0.000427137
CYP2A13	0.000168142	0	0	2.96E-05	0	0	2.72E-05	0	0.011956991	0	0	0	0	0.003509955	0.061106846	0	0	5.91E-05	0	0.000912554	0	0	0	0.000483227	3.43E-05	0.000102153	0	0	0	0	0	0	0	0	0.037400317	0.000670224	0.196295639	0.064673918	0.01196516	0	0.00062692	0.003241133	0
FAM3D	0.102280733	0	0.000304937	0.000210383	0.084459361	0	0.00784076	0.000761935	0.103691485	0.00015842	0.000205745	0	0.009811525	0.016881097	0.139586687	0.074028006	0	0.002970728	0.001551208	0.002141863	0	0.000827772	0.000226374	0.005375335	0.001937108	0.00144162	0	0	0	0	0.00789701	0	0.000237842	0.032095579	0.085152524	0.000510899	0.5265344	0.098765383	0.084254475	0	0.009978258	0.004782289	0.104362789
AZGP1	0.005493607	0.003302558	0.010284462	0.003581733	0	0.005328328	0.343330273	0.004582483	0.078085891	0.00656237	0.006131431	0.002905845	0.00131182	0.006562816	0.174914096	0	0	0.004416013	0.001671839	0.03744865	0.002555608	0.004474554	0.006893116	0.002059058	0.002553197	0.002511359	0	0	0.006950484	0.018756734	0.014154977	0.01085785	0.008441042	0.584915309	0.174030972	0.002558495	0.78610175	0.140581881	0.106872127	0.00134362	0.002001657	0.067785119	0.002914274
MSMB	0.015364321	0.00623758	0.020909438	0.009111135	0.012208065	0.025597452	0.015916158	0	0.052902778	0.029842898	0.063045661	0.038204503	0.013230827	0.032837468	0.175015765	0.011067934	0	0.018163944	0.023531821	0.022212515	0.005891234	0.027191746	0.022927033	0.012751099	0.015696734	0.012125806	0.037653974	0.015082744	0.002175785	0.012236156	0.027166722	0.035570965	0.007351672	0.118555901	0.135946504	0.013016011	0.787180596	0.025852241	0.024295253	0.026527034	0.016474744	0.051829742	0.015218353
SMIM31	0	0	0.000560713	0.000239507	0.001283513	0.000485888	0.008398368	0	0.084764515	0.002370241	0.001164065	0	0.000387641	0.093974552	0.25035141	0	0	0.001331101	0.001708294	0.040058632	0	0.001544505	0.011991137	0.00041113	0.000337382	0.0004972	0	0	0	0.001882122	0	0	0	0	0.063384434	0	0.437425945	0.168178398	0.068062229	0.004412425	0.000500202	0.021351588	0.000184816
WNK2	0.000375118	0.004987257	0.006179397	9.44E-05	0	0	0.000746204	0	0.039694781	0	0.000675685	0	0.0001522	0.031013	0.167816367	0	0	0.002109173	0	0.14347387	0.002537199	0.000156984	0	0.000303584	0.000483693	0.000244759	0	0.063938521	0	0	0.003339686	0.003218346	0.000490803	0.09957584	0.091184601	0.000515745	0.404853703	0.153032704	0.069621121	0.009709362	0.000810175	0.04518155	0.000765679
LCN2	0.040722343	0.035482015	0.050269023	0.022423033	0.018339752	0.137124222	0.410617395	0.026874295	0.478962046	0.064946977	0.059997791	0.045128962	0.035021608	0.595789279	1.155949968	0	0	0.035163848	0.03327237	0.341635159	0.032510185	0.040296822	0.056284886	0.037130162	0.039909764	0.02782598	0.068328029	0.048245371	0.035238351	0.049500858	0.051998237	0.043182709	0.05973364	0	0.97350885	0.0321567	2.339745606	0.977419381	0.881068636	0.044114319	0.039886774	0.598941319	0.029791382
CAPN13	0.00010016	0	0.006357436	0.000293104	0.001380938	0.16131245	0.062273562	0	0.160677033	0.005152808	0	0.003466704	0.000194794	0.067426147	0.341406978	0	0	0.001116178	0.002197922	0.186642194	0	0.008446191	0.001128818	0.001377902	0.002191846	0.001021993	0	0	0.001676524	0	0	0.000652684	0	0	0.19506057	0.001438822	0.85984756	0.453352203	0.218358018	0.001576765	0.00173681	0.097100898	0.00140287
SAA2	0.002808001	0.001146466	0.018871777	0.004260842	0.000377187	0.0119128	0.029662939	0	0.051151283	0.005019501	0.001230735	0	0.002053433	0.206134639	0.334550347	0	0	0.001128044	0.00288224	0.012565693	0	0.000462279	0.008234206	0.001749044	0.001765912	0.002912562	0	0	0	0.014234502	0.003008232	0.005668378	0	0	0.170510051	0.004002319	0.930584822	0.059752109	0.141769667	0.001625141	0.00099629	0.007470232	0.000817274
TSPAN8	0.004704529	0.639846656	0.581937488	0.003146647	0.001660001	0.010938581	0.048260387	0.001459283	0.328788612	0.008075523	0.023165811	0.012226354	0.006939523	0.039554166	0.613537375	0	0	0.004289238	0.00633906	0.123671328	0.000162775	0.009414679	0.017248791	0.006161437	0.00502755	0.004332663	0.929877968	0.064281128	0.001591272	0	0.24515741	0.005391175	0.160820621	0.124198561	0.297627795	0.003716018	1.641990522	0.613959831	0.457526958	0.341641421	0.003044741	0.023564042	0.0058977
MUCL1	0	0.000479155	0.002651785	0.001531296	0	0	0.000127237	0	0.00880074	0	0	0	0.00220278	0.006610891	0.061295593	0	0	0.001872039	0.029799159	0	0	0.000220201	0	0.001799964	0.000313254	0.012397058	0	0	0	0	0	0	0	0	0.037360288	0.006507905	0.304387181	0.026646825	0.003440307	0.000366709	0.000858792	0.000858549	0
VTCN1	0	0	0	0	0.000413816	0	0.001914505	0	0.055935777	0.000706036	0.000121792	0	0	0.008240041	0.069992617	0	0	0.000233072	0.000338322	0.030820626	0	0.001876568	0.011544987	0.000664345	0.000978244	0.000352041	0	0	0	0	0	0.002273904	0	0	0.065765349	0	0.295107747	0.103574905	0.045189928	0.00368748	0.000261395	0.021605594	0.002028281
AC007681.1	0.015014393	0.000521188	0.006843505	0.00017205	0.011069164	0	0.005066475	0.003048034	0.011532771	0.004830942	0	0	0.000489685	0.004698938	0.090033422	0	0	0.000829719	0.000303412	0.002619171	0.010274382	0.001165584	0.001454436	0.000311184	0	0.000749174	0	0	0.000280339	0	0.001289969	0	0	0	0.038123258	0.000857117	0.390407523	0.077365223	0.020868503	0.002648082	0.088169831	0.000877949	0.030725708
SAA1	0.004107358	0.023216301	0.045399652	0.058602171	0.009602788	0.026350205	0.052643254	0.001972975	0.342886884	0.045688009	0.008302558	0.006758202	0.010004223	0.345837979	0.576069582	0.025842588	0	0.016598386	0.016777514	0.065090839	0.013709462	0.027723636	0.114160574	0.017023843	0.011635856	0.049269022	0.063085755	0.025263609	0.003358362	0.006279798	0.014255001	0.013272017	0.069932924	0.067143207	0.360081874	0.026164937	1.504428023	0.142540101	0.29003752	0.011216877	0.012023087	0.062242157	0.011893124
RHOV	0	0.004212884	0.002417501	0.000446376	0	0.000395472	0.015079231	0.000753984	0.13616569	0.000796284	0.000219781	0.020259926	0.003700553	0.024689828	0.363791597	0	0	0.001321781	0.003529684	0.058629111	0	0.002401067	0.002675264	0.000871966	0.00114796	0.002031438	0	0.002290271	0	0	0.0044054	0.002273904	0.0002846	0.067436355	0.224594713	0.001630018	0.881736933	0.450814917	0.224144568	0.006256638	0.000404915	0.019023893	0.00023337
ZG16B	0.023173333	0	0.000404662	0.013298565	0.001503554	0	0.001949745	0	0.075895403	0.061728197	9.91E-05	0.005365531	0.005009186	0.021132674	0.136661045	0.048344036	0	0.049211752	0.059843109	0.013462386	0.000342343	0.012482627	0	0.011949035	0.019546342	0.022055806	0.023116347	0	0.000273802	0.01251285	0	0.001785935	0	0.382403204	0.059094492	0.015909514	0.577920294	0.021397603	0.019482164	0	0.000524131	0.004888814	0.00135732
ERN2	0	0.000653097	0.001116226	3.27E-05	0	0	0.043747508	0	0.099150891	0	0	0	0.000644157	0.082186767	0.275107758	0.006546772	0	0.000474887	0.000784312	0.001021967	0	0.000501304	0	0.000107135	0.000310903	0.000548555	0	0	0	0	0	0	0	0	0.14783784	0.004031078	0.859084854	0.350690491	0.275720004	0	0.000576778	0.022424584	0.002204804
SPDEF	0.005054932	8.85E-05	0.000908432	0.000622411	0.000142981	0.002628154	0.051759755	0	0.054243301	0.001145482	0.000100287	0	6.19E-05	0.001050027	0.135069593	0	0	0.000285932	0.000348212	0.035289647	0	0	0	0.000238872	0.001526552	0.000816525	0	0	0	0.003046913	0	0.005169778	0	0.104466052	0.108670123	0.00041	0.516969045	0.088575648	0.072799906	0	0.000636162	0.046540638	0.000160917
CYP2F1	0.000256809	0.001695059	0	0.001977152	0.002925741	0	0.013177956	0	0.044968845	0.005175774	0.013969304	0.011158992	0.008887769	0.008650196	0.426081842	0	0	0.005322532	0.002023974	0.001424322	0.002028735	0.002578009	0.003670822	0.004278419	0.001938103	0.002003722	0	0	0.039828762	0.027170175	0.006503605	0.001619063	0	0	0.172830049	0.002163069	1.22361408	0.543944426	0.104990382	0.001308368	0.001725015	0	0.003111539
BPIFB1	0.129680931	0.123715728	0.107521818	0.06814537	0.054300587	0.114069633	0.1257577	0.093952533	0.247784848	0.137394069	0.19135688	0.109952044	0.084170222	0.287840505	1.189858966	0.016765623	0.050375972	0.078079239	0.113080894	0.110965618	0.029219138	0.125748445	0.126678798	0.0829737	0.088097693	0.071085545	0.119594892	0.132815049	0.107676371	0.130553854	0.159519952	0.161269986	0.08264905	0.413716309	0.74221622	0.095121089	2.738591739	0.828996918	0.580413585	0.147800992	0.084784443	0.115605781	0.075701093
LTF	0.05303712	0.001015716	0.007648652	0.001654148	0.033671747	0.00455333	0.059604265	0.000846369	0.039179536	0.022853029	0.012665666	0.006521274	0.004072198	0.013579487	0.390888239	0	0	0.00506983	0.007768404	0.031124786	0.046290018	0.005049579	0.273746374	0.00554987	0.00695239	0.004699776	0.005710083	0.030877836	0.000269196	0.002233921	0.003950498	0.00593365	0	0.041032409	0.192188306	0.004578471	1.392726084	0.170754025	0.13750447	0.006016294	0.040684141	0.047405556	0.117660256
ATP12A	0	0	0.000941305	0.000305998	0.002204652	0	0.007582729	0.000790969	0.061320342	0.000892567	0.000117314	0	0.006025549	0.032316927	0.15504708	0	0	0.001369725	0.000909307	0	0	0.000196352	0	0.003052453	0.00050869	0.000696059	0.00641344	0	0	0.002122941	0	0	0	0	0.032262664	0.000415037	0.648735943	0.092315163	0.018290449	0	5.27E-05	0.009062586	0.000141727
MUC5B	0.000502719	0.010838361	0.009485742	0.007269559	0.010972627	0	0.151214176	0.000733809	0.069661026	0.016322556	0.04383341	0.035546952	0.008522598	0.033385694	0.451166674	0	0	0.00915597	0.013147515	0.052024231	0.015225973	0.008395614	0.004321068	0.006986449	0.007556096	0.007127004	0.018569832	0.006804296	0.003332977	0	0.01869997	0.020481234	0.005133726	0.176367986	0.246892496	0.008360966	1.76729675	0.1739782	0.253728674	0.014485522	0.006880674	0.054232556	0.001138111
SCGB1A1	0.943317418	0.841952683	0.992289514	0.668010354	0.848713297	0.912748029	0.875932725	1.239536665	1.425126603	1.321472912	1.132503	1.106668371	0.860980082	1.097034758	2.445919027	0.823083131	0.908521228	0.854159693	0.935392032	0.833901915	0.729731309	1.006612824	0.881651526	0.876691127	0.873516503	0.767263518	1.245669428	1.029834849	1.038581466	1.121608486	1.164272062	1.163543466	0.793731118	1.90719559	1.554634677	0.805381448	3.063602412	2.920146843	1.400793421	1.09452276	0.82869236	0.985741559	0.79853946
GPRC5A	0.012271414	0.425806791	0.105798015	0.011960185	0.05543641	2.477055269	1.312676728	0.009478555	1.215727125	0.006137895	0.012473443	0.0129368	0.01002789	0.2008943	1.301374341	0	0	0.021008126	0.011589043	1.774835185	0.082523912	0.021025304	0.858398435	0.018678832	0.023949096	0.011715218	0.113745297	0.216869699	0.008040313	0.013081604	0.018153128	0.01954764	1.03375231	0.097596249	1.25414895	0.024581822	1.423050724	2.090336591	1.956169245	0.036555125	0.050834683	1.883790871	0.030546199
RNF39	0	0.001578548	0	0.000660278	0	0.048872202	0.072522779	0	0.151825331	0.000423308	0	0	0.000271153	0.012067723	0.111834457	0	0	0.001070346	0.000600079	0.127808049	0	0.001642887	0.005731932	0.000319022	8.41E-05	0.000474615	0	0.015297962	0	0	0	0	0.000170123	0	0.089689276	0.000471519	0.283224521	0.264544845	0.211394484	0.002435674	0.001368434	0.06613099	0.001429941
SLC39A6	0.07316503	0.385247051	0.392935769	0.254990403	0.080657979	0.292833506	0.145843343	0.188662624	0.575724012	0.137971977	0.142635312	0.297506848	0.25233001	0.306009574	0.578805128	0.108830661	0.202149522	0.16353546	0.326696735	0.5214612	0.063023084	0.153183058	0.306258085	0.234033124	0.119789941	0.234975408	0.190099238	0.384374964	0.150343802	0.52562372	0.297484371	0.195614778	0.34621309	0.444704325	0.387271406	0.268916168	0.711155289	0.804653326	0.459876867	0.285276571	0.058104422	0.288496161	0.038524816
KLK14	0.004142084	0.010162111	0.001495582	0	0	0	0.001449415	0	0.013710378	0.000947006	9.39E-05	0	0.000631565	0.001107774	0.142078752	0	0	0.000374398	0.001215395	0	0	0	0.00019513	0.00164293	0.000380925	0.001270751	0	0	0	0	0.001963161	0	0.000302858	0	0.048756809	0.001934487	0.371120573	0.269484336	0.026036839	0.004517171	0.001329101	0	0.000120453
ATL2	0.139906674	0.119619596	0.10107661	0.065416797	0.138942078	0.176254413	0.379995772	0.093230974	0.324457528	0.097878913	0.060130676	0.168326036	0.129248753	0.242260248	0.473970089	0.13271309	0.122525585	0.107686401	0.127209269	0.474293282	0.093587007	0.049370517	0.197486157	0.113244416	0.063075552	0.090340961	0.152591385	0.126356056	0.068261824	0.124927611	0.108247266	0.147865776	0.165750558	0.360396158	0.309874575	0.145095927	0.466875599	0.686731889	0.538770526	0.209293431	0.133998164	0.483553651	0.139352073
SLC15A2	0.000242461	0.004179679	0.002900195	0.009950929	0.006474309	0.603386769	0.155315429	0.029696662	0.203432017	0.002525189	0.000302719	0	0.016780546	0.03514979	0.330084285	0	0	0.025887354	0.011019809	0.165816212	0.001593403	0.006151605	0.004239508	0.03385302	0.024178615	0.012661627	0	0.003203465	0.000281787	0.041836346	0.00118033	0.074041259	0.004022442	0.032095579	0.274312629	0.025454788	0.837030009	0.61113947	0.393745182	0.007566534	0.000782985	0.207212699	0.003284591
